timestamp,best_bid,best_ask,mid,bid_quote,ask_quote,imbalance,inventory,cash,pnl
2025-12-30T11:54:07.497785,9991.0,9993.0,9992.0,9990.0,9994.0,0.0031,0,99.29,99.29
2025-12-30T11:54:07.807136,9992.0,9996.0,9994.0,9991.93,9995.93,-0.0493,0,99.29,99.29
2025-12-30T11:54:08.123246,10016.0,10020.0,10018.0,10015.37,10019.37,-0.4203,0,99.29,99.29
2025-12-30T11:54:08.429310,10017.0,10019.0,10018.0,10016.13,10020.13,0.0865,0,99.29,99.29
2025-12-30T11:54:08.730130,10000.0,10004.0,10002.0,9999.99,10003.99,-0.008,0,99.29,99.29
2025-12-30T11:54:09.036305,9994.0,9996.0,9995.0,9993.61,9997.61,0.4087,0,99.29,99.29
2025-12-30T11:54:09.354879,9986.0,9990.0,9988.0,9985.56,9989.56,-0.2921,0,99.29,99.29
2025-12-30T11:54:09.684530,10011.0,10013.0,10012.0,10009.97,10013.97,-0.0224,0,99.29,99.29
2025-12-30T11:54:10.010473,9989.0,9991.0,9990.0,9988.05,9992.05,0.0303,0,99.29,99.29
2025-12-30T11:54:10.315631,9994.0,9996.0,9995.0,9993.51,9997.51,0.3403,0,99.29,99.29
2025-12-30T11:54:10.623975,9989.0,9991.0,9990.0,9988.49,9992.49,0.3291,0,99.29,99.29
2025-12-30T11:54:10.934746,10012.0,10014.0,10013.0,10011.18,10015.18,0.1176,0,99.29,99.29
2025-12-30T11:54:11.241200,10011.0,10013.0,10012.0,10009.99,10013.99,-0.0054,0,99.29,99.29
2025-12-30T11:54:11.541547,9990.0,9992.0,9991.0,9988.41,9992.41,-0.3902,0,99.29,99.29
2025-12-30T11:54:11.848715,9991.0,9993.0,9992.0,9989.4,9993.4,-0.4,0,99.29,99.29
2025-12-30T11:54:12.155971,9991.0,9995.0,9993.0,9990.51,9994.51,-0.3236,0,99.29,99.29
2025-12-30T11:54:12.467862,9992.0,9996.0,9994.0,9992.09,9996.09,0.0584,0,99.29,99.29
2025-12-30T11:54:12.781511,10016.0,10018.0,10017.0,10015.18,10019.18,0.122,0,99.29,99.29
2025-12-30T11:54:13.091411,10005.0,10007.0,10006.0,10004.27,10008.27,0.18,0,99.29,99.29
2025-12-30T11:54:13.399320,9979.0,9981.0,9980.0,9977.84,9981.84,-0.1059,0,99.29,99.29
2025-12-30T11:54:13.700868,10017.0,10021.0,10019.0,10017.0,10021.0,0.0,0,99.29,99.29
2025-12-30T11:54:14.015606,10004.0,10008.0,10006.0,10004.35,10008.35,0.236,0,99.29,99.29
2025-12-30T11:54:14.325375,9989.0,9991.0,9990.0,9988.7,9992.7,0.4653,0,99.29,99.29
2025-12-30T11:54:14.636054,9983.0,9985.0,9984.0,9982.52,9986.52,0.3486,0,99.29,99.29
2025-12-30T11:54:14.953051,9979.0,9981.0,9980.0,9978.51,9982.51,0.3409,0,99.29,99.29
2025-12-30T11:54:15.261986,9979.0,9983.0,9981.0,9979.07,9983.07,0.0448,0,99.29,99.29
2025-12-30T11:54:15.573484,10003.0,10005.0,10004.0,10002.09,10006.09,0.0572,0,99.29,99.29
2025-12-30T11:54:15.884940,9980.0,9984.0,9982.0,9979.85,9983.85,-0.1004,-1,10083.13,101.13
2025-12-30T11:54:16.185637,9997.0,9999.0,9998.0,9995.72,10000.72,-0.0548,-1,10083.13,85.13
2025-12-30T11:54:16.505538,10016.0,10020.0,10018.0,10015.85,10020.85,0.0331,-1,10083.13,65.13
2025-12-30T11:54:16.813307,10002.0,10006.0,10004.0,10001.69,10006.69,-0.0707,-1,10083.13,79.13
2025-12-30T11:54:17.120577,10017.0,10021.0,10019.0,10017.18,10022.18,0.2512,-1,10083.13,64.13
2025-12-30T11:54:17.432839,9987.0,9991.0,9989.0,9987.08,9992.08,0.1852,-1,10083.13,94.13
2025-12-30T11:54:17.749584,9978.0,9982.0,9980.0,9978.29,9983.29,0.3271,-1,10083.13,103.13
2025-12-30T11:54:18.061363,10008.0,10012.0,10010.0,10007.87,10012.87,0.0472,-1,10083.13,73.13
2025-12-30T11:54:18.365019,10017.0,10019.0,10018.0,10016.2,10021.2,0.2638,-1,10083.13,65.13
2025-12-30T11:54:18.667642,10000.0,10004.0,10002.0,9999.71,10004.71,-0.0592,-1,10083.13,81.13
2025-12-30T11:54:18.980781,9991.0,9995.0,9993.0,9990.72,9995.72,-0.0545,-1,10083.13,90.13
2025-12-30T11:54:19.296923,9989.0,9993.0,9991.0,9988.64,9993.64,-0.1099,-1,10083.13,92.13
2025-12-30T11:54:19.608141,10019.0,10021.0,10020.0,10017.76,10022.76,-0.0276,-1,10083.13,63.13
2025-12-30T11:54:19.914420,9994.0,9998.0,9996.0,9993.87,9998.87,0.0467,-1,10083.13,87.13
2025-12-30T11:54:20.217375,9994.0,9998.0,9996.0,9993.63,9998.63,-0.1105,-1,10083.13,87.13
2025-12-30T11:54:20.522728,9978.0,9982.0,9980.0,9977.84,9982.84,0.0294,-1,10083.13,103.13
2025-12-30T11:54:20.828512,10007.0,10009.0,10008.0,10005.86,10010.86,0.0409,-1,10083.13,75.13
2025-12-30T11:54:21.144078,10015.0,10017.0,10016.0,10013.66,10018.66,-0.0965,-1,10083.13,67.13
2025-12-30T11:54:21.455553,10015.0,10019.0,10017.0,10015.12,10020.12,0.2152,-1,10083.13,66.13
2025-12-30T11:54:21.758830,10009.0,10011.0,10010.0,10008.47,10013.47,0.4444,-1,10083.13,73.13
2025-12-30T11:54:22.074246,9990.0,9994.0,9992.0,9989.9,9994.9,0.0688,-1,10083.13,91.13
2025-12-30T11:54:22.377148,9998.0,10000.0,9999.0,9996.97,10001.97,0.1131,-1,10083.13,84.13
2025-12-30T11:54:22.685717,9984.0,9988.0,9986.0,9983.11,9988.11,-0.457,-1,10083.13,97.13
2025-12-30T11:54:22.991244,9992.0,9996.0,9994.0,9991.91,9996.91,0.0725,-1,10083.13,89.13
2025-12-30T11:54:23.294079,10004.0,10008.0,10006.0,10004.37,10009.37,0.3778,-1,10083.13,77.13
2025-12-30T11:54:23.599343,9989.0,9993.0,9991.0,9988.9,9993.9,0.0699,-1,10083.13,92.13
2025-12-30T11:54:23.904302,10019.0,10021.0,10020.0,10017.76,10022.76,-0.0286,-1,10083.13,63.13
2025-12-30T11:54:24.208970,10016.0,10020.0,10018.0,10015.49,10020.49,-0.2038,-1,10083.13,65.13
2025-12-30T11:54:24.518237,9995.0,9999.0,9997.0,9995.19,10000.19,0.2625,-1,10083.13,86.13
2025-12-30T11:54:24.820809,10008.0,10012.0,10010.0,10008.08,10013.08,0.1846,-1,10083.13,73.13
2025-12-30T11:54:25.126368,10013.0,10015.0,10014.0,10011.29,10016.29,-0.3405,-1,10083.13,69.13
2025-12-30T11:54:25.431071,10008.0,10010.0,10009.0,10006.98,10011.98,0.1207,-1,10083.13,74.13
2025-12-30T11:54:25.735309,9991.0,9995.0,9993.0,9990.49,9995.49,-0.2047,-1,10083.13,90.13
2025-12-30T11:54:26.035840,9997.0,9999.0,9998.0,9995.63,10000.63,-0.1136,-1,10083.13,85.13
2025-12-30T11:54:26.336683,9989.0,9991.0,9990.0,9987.08,9992.08,-0.4769,-1,10083.13,93.13
2025-12-30T11:54:26.640007,9987.0,9991.0,9989.0,9987.56,9992.56,0.5043,-1,10083.13,94.13
2025-12-30T11:54:26.945351,9986.0,9988.0,9987.0,9984.33,9989.33,-0.3156,-1,10083.13,96.13
2025-12-30T11:54:27.254431,10008.0,10012.0,10010.0,10007.64,10012.64,-0.1091,-1,10083.13,73.13
2025-12-30T11:54:27.556638,9982.0,9986.0,9984.0,9981.83,9986.83,0.0185,-1,10083.13,99.13
2025-12-30T11:54:27.862181,10015.0,10019.0,10017.0,10014.94,10019.94,0.09,-1,10083.13,66.13
2025-12-30T11:54:28.167440,10003.0,10005.0,10004.0,10001.48,10006.48,-0.2138,-1,10083.13,79.13
2025-12-30T11:54:28.473171,9992.0,9996.0,9994.0,9991.5,9996.5,-0.2,-1,10083.13,89.13
2025-12-30T11:54:28.775145,9986.0,9990.0,9988.0,9985.75,9990.75,-0.0336,-1,10083.13,95.13
2025-12-30T11:54:29.077233,9979.0,9981.0,9980.0,9978.02,9983.02,0.145,-1,10083.13,103.13
2025-12-30T11:54:29.382596,10004.0,10006.0,10005.0,10002.85,10007.85,0.0301,-1,10083.13,78.13
2025-12-30T11:54:29.688012,9991.0,9995.0,9993.0,9990.97,9995.97,0.1148,-1,10083.13,90.13
2025-12-30T11:54:29.999489,9990.0,9994.0,9992.0,9989.89,9994.89,0.0592,-1,10083.13,91.13
2025-12-30T11:54:30.303128,10000.0,10004.0,10002.0,10000.67,10005.67,0.5802,-1,10083.13,81.13
2025-12-30T11:54:30.603823,9995.0,9999.0,9997.0,9994.62,9999.62,-0.1189,-1,10083.13,86.13
2025-12-30T11:54:30.910162,9997.0,9999.0,9998.0,9996.03,10001.03,0.1505,-1,10083.13,85.13
2025-12-30T11:54:31.215812,9999.0,10001.0,10000.0,9997.77,10002.77,-0.0217,-1,10083.13,83.13
2025-12-30T11:54:31.523378,10018.0,10022.0,10020.0,10017.98,10022.98,0.118,-1,10083.13,63.13
2025-12-30T11:54:31.826897,9989.0,9991.0,9990.0,9988.05,9993.05,0.1667,-1,10083.13,93.13
2025-12-30T11:54:32.132375,10003.0,10007.0,10005.0,10003.07,10008.07,0.177,-1,10083.13,78.13
2025-12-30T11:54:32.437641,9980.0,9982.0,9981.0,9978.97,9983.97,0.1156,-1,10083.13,102.13
2025-12-30T11:54:32.741619,10006.0,10008.0,10007.0,10004.93,10009.93,0.086,-1,10083.13,76.13
2025-12-30T11:54:33.052984,9999.0,10001.0,10000.0,9998.18,10003.18,0.2514,-1,10083.13,83.13
2025-12-30T11:54:33.355631,9990.0,9994.0,9992.0,9989.17,9994.17,-0.4203,-1,10083.13,91.13
2025-12-30T11:54:33.668631,10006.0,10010.0,10008.0,10005.41,10010.41,-0.2617,-1,10083.13,75.13
2025-12-30T11:54:33.980985,9979.0,9981.0,9980.0,9977.59,9982.59,-0.142,-1,10083.13,103.13
2025-12-30T11:54:34.295926,10004.0,10006.0,10005.0,10003.09,10008.09,0.1961,-1,10083.13,78.13
2025-12-30T11:54:34.605585,9989.0,9991.0,9990.0,9987.93,9992.93,0.0884,-1,10083.13,93.13
2025-12-30T11:54:34.906890,10012.0,10014.0,10013.0,10010.62,10015.62,-0.1221,-1,10083.13,70.13
2025-12-30T11:54:35.216411,10013.0,10017.0,10015.0,10012.71,10017.71,-0.0627,-1,10083.13,68.13
2025-12-30T11:54:35.527890,10012.0,10016.0,10014.0,10012.45,10017.45,0.4316,0,70.69,70.69
2025-12-30T11:54:35.839650,9981.0,9983.0,9982.0,9980.31,9984.31,0.2066,0,70.69,70.69
2025-12-30T11:54:36.152005,10010.0,10012.0,10011.0,10008.49,10012.49,-0.3423,0,70.69,70.69
2025-12-30T11:54:36.463666,10014.0,10016.0,10015.0,10012.98,10016.98,-0.0123,0,70.69,70.69
2025-12-30T11:54:36.770538,9983.0,9985.0,9984.0,9981.84,9985.84,-0.1078,0,70.69,70.69
2025-12-30T11:54:37.079465,9999.0,10001.0,10000.0,9998.0,10002.0,0.0,0,70.69,70.69
2025-12-30T11:54:37.387685,9988.0,9990.0,9989.0,9987.11,9991.11,0.0759,0,70.69,70.69
2025-12-30T11:54:37.700091,10003.0,10005.0,10004.0,10002.09,10006.09,0.0609,0,70.69,70.69
2025-12-30T11:54:38.000453,10010.0,10014.0,10012.0,10009.46,10013.46,-0.3592,0,70.69,70.69
2025-12-30T11:54:38.309282,10007.0,10011.0,10009.0,10007.63,10011.63,0.422,0,70.69,70.69
2025-12-30T11:54:38.614409,10014.0,10016.0,10015.0,10013.1,10017.1,0.0653,0,70.69,70.69
2025-12-30T11:54:38.920327,9985.0,9987.0,9986.0,9984.35,9988.35,0.233,0,70.69,70.69
2025-12-30T11:54:39.231563,9996.0,10000.0,9998.0,9996.09,10000.09,0.0617,0,70.69,70.69
2025-12-30T11:54:39.543789,10000.0,10004.0,10002.0,9999.46,10003.46,-0.3582,0,70.69,70.69
2025-12-30T11:54:39.853151,9996.0,9998.0,9997.0,9994.92,9998.92,-0.0517,0,70.69,70.69
2025-12-30T11:54:40.161900,10017.0,10019.0,10018.0,10016.66,10020.66,0.4393,0,70.69,70.69
2025-12-30T11:54:40.473141,10009.0,10013.0,10011.0,10009.29,10013.29,0.1925,0,70.69,70.69
2025-12-30T11:54:40.788120,9995.0,9999.0,9997.0,9994.61,9998.61,-0.2589,-1,10069.3,72.3
2025-12-30T11:54:41.090697,10009.0,10011.0,10010.0,10007.51,10012.51,-0.196,-1,10069.3,59.3
2025-12-30T11:54:41.394789,9984.0,9986.0,9985.0,9982.09,9987.09,-0.4758,-1,10069.3,84.3
2025-12-30T11:54:41.699138,10003.0,10005.0,10004.0,10001.97,10006.97,0.1117,-1,10069.3,65.3
2025-12-30T11:54:42.010130,9997.0,10001.0,9999.0,9996.97,10001.97,0.1103,-1,10069.3,70.3
2025-12-30T11:54:42.315049,9994.0,9998.0,9996.0,9993.4,9998.4,-0.2667,-1,10069.3,73.3
2025-12-30T11:54:42.622393,9991.0,9993.0,9992.0,9989.81,9994.81,0.0044,-1,10069.3,77.3
2025-12-30T11:54:42.934975,10017.0,10021.0,10019.0,10016.49,10021.49,-0.2059,-1,10069.3,50.3
2025-12-30T11:54:43.247787,9982.0,9984.0,9983.0,9981.11,9986.11,0.2088,-1,10069.3,86.3
2025-12-30T11:54:43.554817,9992.0,9996.0,9994.0,9992.12,9997.12,0.2159,-1,10069.3,75.3
2025-12-30T11:54:43.868960,10019.0,10021.0,10020.0,10018.24,10023.24,0.2965,-1,10069.3,49.3
2025-12-30T11:54:44.172188,10016.0,10018.0,10017.0,10014.56,10019.56,-0.1597,-1,10069.3,52.3
2025-12-30T11:54:44.495102,10013.0,10015.0,10014.0,10012.59,10017.59,0.5253,-1,10069.3,55.3
2025-12-30T11:54:44.797407,9995.0,9999.0,9997.0,9993.94,9998.94,-0.576,-2,20068.24,74.24
2025-12-30T11:54:45.108010,9987.0,9989.0,9988.0,9985.65,9991.65,0.0347,-2,20068.24,92.24
2025-12-30T11:54:45.408196,10018.0,10020.0,10019.0,10016.96,10022.96,0.2375,-2,20068.24,30.24
2025-12-30T11:54:45.712760,9998.0,10002.0,10000.0,9997.58,10003.58,-0.0114,-2,20068.24,68.24
2025-12-30T11:54:46.020860,10015.0,10019.0,10017.0,10015.41,10021.41,0.5378,-2,20068.24,34.24
2025-12-30T11:54:46.324776,10001.0,10003.0,10002.0,10000.11,10006.11,0.3396,-2,20068.24,64.24
2025-12-30T11:54:46.630039,10011.0,10015.0,10013.0,10010.28,10016.28,-0.2166,-2,20068.24,42.24
2025-12-30T11:54:46.933774,10015.0,10017.0,10016.0,10013.04,10019.04,-0.3735,-2,20068.24,36.24
2025-12-30T11:54:47.246909,10005.0,10009.0,10007.0,10004.08,10010.08,-0.3492,-2,20068.24,54.24
2025-12-30T11:54:47.557578,9981.0,9983.0,9982.0,9979.35,9985.35,-0.1699,-2,20068.24,104.24
2025-12-30T11:54:47.870331,10017.0,10019.0,10018.0,10015.59,10021.59,-0.0057,-2,20068.24,32.24
2025-12-30T11:54:48.180633,9980.0,9982.0,9981.0,9978.42,9984.42,-0.1229,-2,20068.24,106.24
2025-12-30T11:54:48.482598,10013.0,10017.0,10015.0,10011.84,10017.84,-0.5046,-2,20068.24,38.24
2025-12-30T11:54:48.784463,9984.0,9988.0,9986.0,9983.79,9989.79,0.125,-2,20068.24,96.24
2025-12-30T11:54:49.090944,9994.0,9996.0,9995.0,9992.84,9998.84,0.1613,-2,20068.24,78.24
2025-12-30T11:54:49.402597,9993.0,9997.0,9995.0,9992.28,9998.28,-0.2119,-2,20068.24,78.24
2025-12-30T11:54:49.706034,10013.0,10015.0,10014.0,10011.69,10017.69,0.0612,-2,20068.24,40.24
2025-12-30T11:54:50.012804,10002.0,10004.0,10003.0,10000.37,10006.37,-0.1551,-2,20068.24,62.24
2025-12-30T11:54:50.326605,9981.0,9985.0,9983.0,9980.53,9986.53,-0.0441,-2,20068.24,102.24
2025-12-30T11:54:50.637660,9980.0,9984.0,9982.0,9980.02,9986.02,0.2787,-2,20068.24,104.24
2025-12-30T11:54:50.938618,9979.0,9981.0,9980.0,9977.53,9983.53,-0.0449,-2,20068.24,108.24
2025-12-30T11:54:51.240539,10016.0,10018.0,10017.0,10014.93,10020.93,0.2222,-2,20068.24,34.24
2025-12-30T11:54:51.542040,10008.0,10012.0,10010.0,10008.1,10014.1,0.3333,-2,20068.24,48.24
2025-12-30T11:54:51.846957,10016.0,10018.0,10017.0,10014.53,10020.53,-0.0444,-2,20068.24,34.24
2025-12-30T11:54:52.160273,10006.0,10010.0,10008.0,10005.8,10011.8,0.1333,-2,20068.24,52.24
2025-12-30T11:54:52.466467,9983.0,9987.0,9985.0,9982.45,9988.45,-0.0976,-2,20068.24,98.24
2025-12-30T11:54:52.770233,10004.0,10006.0,10005.0,10002.97,10008.97,0.2454,-2,20068.24,58.24
2025-12-30T11:54:53.077488,10019.0,10021.0,10020.0,10017.49,10023.49,-0.0736,-2,20068.24,28.24
2025-12-30T11:54:53.389352,10017.0,10019.0,10018.0,10015.17,10021.17,-0.2857,-2,20068.24,32.24
2025-12-30T11:54:53.699491,9995.0,9999.0,9997.0,9994.04,10000.04,-0.3765,-2,20068.24,74.24
2025-12-30T11:54:54.012082,9978.0,9982.0,9980.0,9977.44,9983.44,-0.1057,-2,20068.24,108.24
2025-12-30T11:54:54.320468,10010.0,10014.0,10012.0,10009.21,10015.21,-0.2628,-2,20068.24,44.24
2025-12-30T11:54:54.624695,10002.0,10006.0,10004.0,10001.0,10007.0,-0.3968,-2,20068.24,60.24
2025-12-30T11:54:54.935332,10013.0,10017.0,10015.0,10013.16,10019.16,0.3733,-2,20068.24,38.24
2025-12-30T11:54:55.248171,9985.0,9987.0,9986.0,9983.85,9989.85,0.1667,-2,20068.24,96.24
2025-12-30T11:54:55.556151,9987.0,9989.0,9988.0,9986.22,9992.22,0.4101,-2,20068.24,92.24
2025-12-30T11:54:55.858665,10004.0,10006.0,10005.0,10002.41,10008.41,-0.1263,-2,20068.24,58.24
2025-12-30T11:54:56.167587,10002.0,10004.0,10003.0,10001.05,10007.05,0.3004,-2,20068.24,62.24
2025-12-30T11:54:56.467795,10016.0,10018.0,10017.0,10014.1,10020.1,-0.3333,-2,20068.24,34.24
2025-12-30T11:54:56.777633,10006.0,10008.0,10007.0,10004.49,10010.49,-0.071,-2,20068.24,54.24
2025-12-30T11:54:57.096639,9996.0,10000.0,9998.0,9995.57,10001.57,-0.022,-2,20068.24,72.24
2025-12-30T11:54:57.405431,9997.0,10001.0,9999.0,9996.25,10002.25,-0.2356,-2,20068.24,70.24
2025-12-30T11:54:57.716449,10008.0,10010.0,10009.0,10006.93,10012.93,0.2222,-2,20068.24,50.24
2025-12-30T11:54:58.019303,10017.0,10021.0,10019.0,10017.17,10023.17,0.3805,-2,20068.24,30.24
2025-12-30T11:54:58.324749,10013.0,10015.0,10014.0,10011.32,10017.32,-0.1868,-2,20068.24,40.24
2025-12-30T11:54:58.635804,10011.0,10015.0,10013.0,10011.41,10017.41,0.5385,-2,20068.24,42.24
2025-12-30T11:54:58.948653,10005.0,10007.0,10006.0,10003.24,10009.24,-0.2405,-2,20068.24,56.24
2025-12-30T11:54:59.254785,9996.0,9998.0,9997.0,9994.85,10000.85,0.1679,-2,20068.24,74.24
2025-12-30T11:54:59.564082,10014.0,10018.0,10016.0,10013.53,10019.53,-0.044,-2,20068.24,36.24
2025-12-30T11:54:59.864342,9988.0,9990.0,9989.0,9986.55,9992.55,-0.0309,-2,20068.24,90.24
2025-12-30T11:55:00.177782,10009.0,10011.0,10010.0,10007.18,10013.18,-0.2797,-2,20068.24,48.24
2025-12-30T11:55:00.488654,9985.0,9989.0,9987.0,9983.98,9989.98,-0.4161,-2,20068.24,94.24
2025-12-30T11:55:00.804673,10002.0,10004.0,10003.0,10001.02,10007.02,0.2814,-2,20068.24,62.24
2025-12-30T11:55:01.119975,10003.0,10007.0,10005.0,10002.71,10008.71,0.0748,-2,20068.24,58.24
